,date,high,low,close,pipGain,ATR
153,2016.04.05,1.1200299999999999,1.10685,1.1083100000000001,-0.00374999999999992,0.008470000000000009
154,2016.04.06,1.1138700000000001,1.1067200000000001,1.11273,0.0044199999999998685,0.008177142857142867
155,2016.04.07,1.1163,1.10657,1.10705,-0.005679999999999907,0.008320714285714301
156,2016.04.08,1.11294,1.10651,1.10746,0.00041000000000002146,0.008238571428571444
157,2016.04.11,1.11039,1.10505,1.10704,-0.00042000000000008697,0.00778785714285714
158,2016.04.12,1.11235,1.10512,1.10924,0.0021999999999999797,0.007450714285714278
159,2016.04.13,1.11026,1.10335,1.10512,-0.0041199999999999015,0.007550714285714284
160,2016.04.14,1.12379,1.10532,1.12301,0.01788999999999996,0.008514285714285696
161,2016.04.15,1.12329,1.1124399999999999,1.114,-0.009009999999999962,0.008923571428571411
162,2016.04.18,1.11733,1.10608,1.11447,0.00046999999999997044,0.008896428571428552
163,2016.04.19,1.11474,1.10714,1.1085,-0.005970000000000031,0.008697857142857122
164,2016.04.20,1.11883,1.10741,1.11637,0.007870000000000044,0.009209999999999972
165,2016.04.21,1.1233899999999999,1.11564,1.11883,0.0024599999999999067,0.00925285714285711
166,2016.04.22,1.12648,1.11861,1.12373,0.004899999999999904,0.00938428571428567
167,2016.04.25,1.12697,1.12066,1.12479,0.001060000000000061,0.00889357142857139
168,2016.04.26,1.12487,1.1198,1.1225100000000001,-0.0022799999999998377,0.008744999999999972
169,2016.04.27,1.12504,1.10562,1.10801,-0.01450000000000018,0.009437142857142826
170,2016.04.28,1.11005,1.09233,1.09477,-0.013239999999999919,0.010243571428571399
171,2016.04.29,1.0992899999999999,1.0877299999999999,1.08925,-0.005519999999999969,0.010687857142857122
172,2016.05.02,1.09254,1.08429,1.0912600000000001,0.0020100000000000673,0.010760714285714281
173,2016.05.03,1.09427,1.07845,1.08213,-0.009130000000000082,0.011397142857142868
174,2016.05.04,1.08899,1.08019,1.08266,0.0005299999999999194,0.010692142857142864
175,2016.05.05,1.08736,1.08213,1.08396,0.0013000000000000789,0.010290714285714295
176,2016.05.06,1.08568,1.07349,1.07638,-0.007580000000000142,0.01035785714285715
177,2016.05.09,1.08202,1.07494,1.08041,0.0040300000000002,0.010320714285714285
178,2016.05.10,1.09195,1.0786799999999999,1.08756,0.00714999999999999,0.010452857142857153
179,2016.05.11,1.0887200000000001,1.07966,1.08071,-0.006850000000000023,0.010546428571428592
180,2016.05.12,1.08174,1.07241,1.0734700000000001,-0.007239999999999913,0.010650714285714307
181,2016.05.13,1.07439,1.06882,1.07196,-0.0015100000000001224,0.01059785714285715
182,2016.05.16,1.07819,1.06955,1.0729899999999999,0.0010299999999998644,0.01085285714285714
183,2016.05.17,1.08056,1.07269,1.07484,0.0018500000000001293,0.010027857142857144
184,2016.05.18,1.0769799999999998,1.0713700000000002,1.07199,-0.002850000000000019,0.009162857142857124
185,2016.05.19,1.07315,1.06511,1.0713,-0.0006900000000000794,0.008911428571428555
186,2016.05.20,1.0721399999999999,1.0659,1.06664,-0.0046599999999998865,0.008767857142857105
187,2016.05.23,1.0683799999999999,1.06192,1.06764,0.0009999999999998899,0.008099285714285658
188,2016.05.24,1.0732899999999999,1.0630700000000002,1.06577,-0.0018699999999998163,0.008200714285714212
189,2016.05.25,1.06921,1.06247,1.06752,0.0017499999999999183,0.008308571428571348
190,2016.05.26,1.07464,1.0647799999999998,1.07148,0.0039599999999999635,0.008142142857142796
191,2016.05.27,1.07342,1.0693700000000002,1.07254,0.001060000000000061,0.007925714285714218
192,2016.05.30,1.07366,1.07,1.07243,-0.0001100000000000545,0.007239285714285638
193,2016.05.31,1.07752,1.06742,1.0685200000000001,-0.003909999999999858,0.007313571428571348
194,2016.06.01,1.07381,1.06243,1.0639399999999999,-0.0045800000000002505,0.007459999999999927
195,2016.06.02,1.0645799999999999,1.05863,1.06095,-0.002989999999999826,0.007487142857142788
196,2016.06.03,1.06228,1.05245,1.0581200000000002,-0.002829999999999888,0.007572142857142773
197,2016.06.06,1.06427,1.05624,1.06362,0.005499999999999838,0.007583571428571341
198,2016.06.07,1.0738,1.06244,1.0684,0.0047800000000000065,0.007994285714285652
199,2016.06.08,1.0712899999999999,1.06219,1.06287,-0.005530000000000035,0.008069999999999926
200,2016.06.09,1.0575700000000001,1.04075,1.0453299999999999,-0.01754000000000011,0.00920428571428565
201,2016.06.10,1.04755,1.04136,1.04477,-0.0005599999999998939,0.009184999999999935
202,2016.06.13,1.0492299999999999,1.04385,1.04572,0.0009500000000000064,0.00883928571428567
203,2016.06.14,1.0528899999999999,1.04557,1.05148,0.005759999999999987,0.008880714285714226
204,2016.06.15,1.05461,1.04877,1.0525,0.0010200000000000209,0.008593571428571358
205,2016.06.16,1.05302,1.0415299999999998,1.04487,-0.007630000000000026,0.009124999999999954
206,2016.06.17,1.0492299999999999,1.0438399999999999,1.0459399999999999,0.0010699999999999044,0.009248571428571384
207,2016.06.20,1.05049,1.0454,1.04572,-0.00021999999999988695,0.008890714285714228
208,2016.06.21,1.0515299999999999,1.04472,1.0457100000000001,-9.999999999843467e-06,0.008564285714285644
209,2016.06.22,1.04776,1.04417,1.04532,-0.0003900000000001125,0.00839571428571422
210,2016.06.23,1.0502,1.04419,1.04808,0.0027599999999998737,0.008122857142857098
211,2016.06.24,1.0532299999999999,1.0419100000000001,1.04601,-0.0020699999999997942,0.008357857142857084
212,2016.06.27,1.05091,1.04463,1.0468899999999999,0.0008799999999997699,0.007994999999999943
213,2016.06.28,1.0496299999999998,1.04477,1.04667,-0.00021999999999988695,0.0076921428571427985
214,2016.06.29,1.04825,1.0432,1.0465799999999998,-9.000000000014552e-05,0.00647285714285709
215,2016.06.30,1.0499,1.04324,1.04331,-0.003269999999999884,0.006506428571428532
216,2016.07.01,1.04672,1.0407799999999998,1.04348,0.00017000000000000348,0.006546428571428556
217,2016.07.04,1.04623,1.03749,1.0419,-0.0015799999999999148,0.006647857142857142
218,2016.07.05,1.04605,1.0401200000000002,1.0423799999999999,0.0004799999999998139,0.006654285714285692
219,2016.07.06,1.05454,1.0407,1.05338,0.01100000000000012,0.006822142857142824
220,2016.07.07,1.0547799999999998,1.03377,1.03397,-0.019409999999999927,0.007937857142857092
221,2016.07.08,1.03776,1.0311700000000001,1.03405,7.999999999985796e-05,0.008044999999999953
222,2016.07.11,1.04383,1.03463,1.0427799999999998,0.008729999999999905,0.008257142857142836
223,2016.07.12,1.0470700000000002,1.0406,1.04349,0.0007100000000002105,0.008462857142857137
224,2016.07.13,1.04839,1.04155,1.0449899999999999,0.0014999999999998348,0.008522142857142843
225,2016.07.14,1.06275,1.04274,1.05945,0.01446000000000014,0.00914285714285715
226,2016.07.15,1.07006,1.05829,1.06273,0.0032799999999999496,0.009535000000000007
227,2016.07.18,1.07399,1.06079,1.06585,0.0031200000000000117,0.01013071428571431
228,2016.07.19,1.07695,1.06271,1.06352,-0.0023299999999999432,0.010787142857142884
229,2016.07.20,1.06761,1.06094,1.0633299999999999,-0.0001900000000001345,0.010787857142857158
230,2016.07.21,1.07533,1.06233,1.07055,0.007220000000000004,0.011292142857142846
231,2016.07.22,1.07261,1.06445,1.06445,-0.006099999999999994,0.01125071428571429
232,2016.07.25,1.07261,1.0642,1.06726,0.0028100000000002012,0.011427857142857165
233,2016.07.26,1.0697,1.06253,1.06302,-0.0042400000000000215,0.010951428571428596
234,2016.07.27,1.0722399999999999,1.0557,1.0581200000000002,-0.004899999999999904,0.010632142857142883
235,2016.07.28,1.0634,1.0567,1.06031,0.0021899999999999142,0.01064000000000003
236,2016.07.29,1.06259,1.05179,1.05235,-0.00796000000000019,0.01071285714285716
237,2016.08.01,1.05566,1.04999,1.05013,-0.0022199999999998887,0.010655714285714293
238,2016.08.02,1.05392,1.04319,1.04988,-0.0002500000000000835,0.010933571428571431
239,2016.08.03,1.06174,1.04882,1.05954,0.009660000000000002,0.010427142857142841
240,2016.08.04,1.06341,1.05856,1.0627799999999998,0.0032399999999999096,0.009932857142857123
241,2016.08.05,1.06782,1.0596700000000001,1.06588,0.0031000000000001027,0.009572142857142822
242,2016.08.08,1.07416,1.06461,1.07135,0.005470000000000086,0.009237142857142817
243,2016.08.09,1.07427,1.0681,1.07019,-0.0011600000000000499,0.009201428571428536
244,2016.08.10,1.0706799999999999,1.06575,1.06799,-0.0021999999999999797,0.008624999999999963
245,2016.08.11,1.06962,1.04872,1.06752,-0.00046999999999997044,0.009534999999999945
246,2016.08.12,1.06977,1.06111,1.06111,-0.006410000000000027,0.009552857142857094
247,2016.08.15,1.06733,1.06251,1.06399,0.0028799999999999937,0.009484999999999934
248,2016.08.16,1.06511,1.05654,1.05654,-0.007449999999999957,0.008915714285714233
249,2016.08.17,1.05805,1.05067,1.05475,-0.0017899999999999583,0.008964285714285663
250,2016.08.18,1.05775,1.05069,1.05421,-0.0005399999999999849,0.008697142857142817
251,2016.08.19,1.05491,1.0467,1.04672,-0.007489999999999997,0.008878571428571387
252,2016.08.22,1.05265,1.04635,1.04849,0.0017699999999998273,0.008562142857142836
253,2016.08.23,1.0487600000000001,1.04092,1.04415,-0.0043400000000000105,0.008199285714285711
254,2016.08.24,1.04672,1.04007,1.04085,-0.0032999999999998586,0.00832785714285714
255,2016.08.25,1.04349,1.03922,1.04298,0.0021299999999999653,0.008050714285714291
256,2016.08.26,1.04654,1.04062,1.04301,2.999999999997449e-05,0.007791428571428576
257,2016.08.29,1.0456,1.04198,1.04325,0.00024000000000001798,0.007609285714285731
258,2016.08.30,1.0452700000000001,1.03884,1.0397,-0.003549999999999942,0.007716428571428608
259,2016.08.31,1.04041,1.0348899999999999,1.03646,-0.0032400000000001317,0.006617857142857199
260,2016.09.01,1.0399100000000001,1.0345,1.03662,0.00016000000000016001,0.0063857142857143435
261,2016.09.02,1.03807,1.03215,1.03691,0.00028999999999990145,0.00636428571428579
262,2016.09.05,1.03916,1.03539,1.03728,0.00036999999999998145,0.006021428571428654
263,2016.09.06,1.04329,1.0344,1.0358,-0.0014799999999999258,0.006129285714285805
264,2016.09.07,1.03702,1.02627,1.0293700000000001,-0.006429999999999936,0.006392857142857232
265,2016.09.08,1.03688,1.02718,1.03263,0.0032599999999998186,0.006499285714285803
266,2016.09.09,1.03473,1.02769,1.0288,-0.00383,0.006552142857142927
267,2016.09.12,1.03027,1.02668,1.02846,-0.00034000000000000696,0.006248571428571492
268,2016.09.13,1.03093,1.02546,1.02835,-0.00010999999999983245,0.006164285714285765
269,2016.09.14,1.03142,1.02359,1.02488,-0.003470000000000084,0.00641857142857148
270,2016.09.15,1.02935,1.02293,1.02685,0.0019700000000000273,0.006454285714285778
271,2016.09.16,1.03096,1.02512,1.02901,0.0021599999999999397,0.006612857142857198
272,2016.09.19,1.03385,1.0282,1.03251,0.0035000000000000586,0.006557142857142896
273,2016.09.20,1.0329899999999999,1.02665,1.03203,-0.00048000000000003595,0.006615714285714296
274,2016.09.21,1.0371299999999999,1.03092,1.03518,0.003149999999999986,0.006672857142857131
275,2016.09.22,1.04643,1.03411,1.04502,0.009840000000000071,0.00712999999999997
276,2016.09.23,1.05417,1.04413,1.05041,0.005390000000000006,0.007577857142857113
277,2016.09.26,1.05372,1.04839,1.04881,-0.0016000000000000458,0.007323571428571397
278,2016.09.27,1.0521399999999999,1.04765,1.0497,0.0008900000000000574,0.006876428571428529
279,2016.09.28,1.0584200000000001,1.0488899999999999,1.05548,0.005779999999999896,0.006864285714285688
280,2016.09.29,1.0582,1.05154,1.05219,-0.003290000000000015,0.006837142857142843
281,2016.09.30,1.0538399999999999,1.04711,1.0495,-0.002689999999999859,0.007061428571428552
282,2016.10.03,1.05672,1.0500200000000002,1.0543799999999999,0.004879999999999773,0.0071864285714285615
283,2016.10.04,1.05762,1.0508,1.05651,0.0021300000000001873,0.0071142857142857075
284,2016.10.05,1.0633299999999999,1.05463,1.06184,0.005329999999999835,0.007277142857142839
285,2016.10.06,1.06344,1.0574299999999999,1.0583,-0.0035399999999998766,0.007289285714285697
286,2016.10.07,1.06369,1.05599,1.05742,-0.0008799999999999919,0.0074357142857142755
287,2016.10.10,1.06776,1.05739,1.06538,0.007959999999999967,0.007723571428571433
288,2016.10.11,1.06987,1.06439,1.06777,0.0023900000000001143,0.007671428571428599
289,2016.10.12,1.0734299999999999,1.0668,1.07013,0.0023599999999999177,0.007265000000000029
290,2016.10.13,1.07376,1.0660399999999999,1.06618,-0.00395000000000012,0.007099285714285752
291,2016.10.14,1.0763200000000002,1.06529,1.07261,0.006430000000000158,0.007506428571428613
292,2016.10.17,1.07494,1.06592,1.06861,-0.0040000000000000036,0.00783000000000005
293,2016.10.18,1.06974,1.06189,1.06559,-0.0030200000000000227,0.007710000000000027
294,2016.10.19,1.06846,1.06243,1.0670899999999999,0.0014999999999998348,0.007665000000000017
295,2016.10.20,1.06931,1.0589600000000001,1.0596700000000001,-0.00741999999999976,0.007923571428571443
296,2016.10.21,1.0663799999999999,1.05809,1.06024,0.0005699999999999594,0.008000000000000007
297,2016.10.24,1.06683,1.06035,1.0656700000000001,0.005430000000000046,0.007983571428571423
298,2016.10.25,1.07008,1.06405,1.0665799999999999,0.0009099999999997443,0.007792857142857141
299,2016.10.26,1.0755,1.06358,1.06897,0.0023900000000001143,0.008214999999999988
300,2016.10.27,1.06982,1.06484,1.0651899999999999,-0.0037800000000001166,0.00802071428571427
301,2016.10.28,1.06627,1.0593700000000001,1.0601,-0.005089999999999817,0.007772857142857121
302,2016.10.31,1.06487,1.0584799999999999,1.06315,0.003049999999999997,0.007837857142857119
303,2016.11.01,1.07028,1.05978,1.06469,0.0015399999999998748,0.008114285714285694
304,2016.11.02,1.06565,1.04875,1.04988,-0.01480999999999999,0.00876999999999996
305,2016.11.03,1.05305,1.0463799999999999,1.0464200000000001,-0.0034599999999997966,0.008458571428571395
306,2016.11.04,1.0513700000000001,1.04501,1.0455,-0.0009200000000000319,0.008268571428571403
307,2016.11.07,1.05392,1.04314,1.05132,0.005819999999999936,0.008477857142857124
308,2016.11.08,1.0523799999999999,1.04719,1.05005,-0.0012700000000001044,0.008417857142857112
309,2016.11.09,1.0529700000000002,1.03597,1.04793,-0.0021199999999998997,0.008892857142857131
